SUID	alias	canonicalName	Column 1	Column 3	EnsId	GoDesc	GoId	InterDesc	InterId	KeggDesc	KeggId	MCODE_Cluster	MCODE_Node_Status	MCODE_Score	name	PsId	PsIdUniq	selected	shared name	SwId
152	RAP1B	RAP1B	RAP1B	RAP1B	ENSG00000176276	C:membrane|C:intracellular|F:GTP binding|F:nucleotide binding|P:small GTPase mediated signal transduction	16020|5622|5525|166|7264	GTPase_Ras|Ras|Ras_trnsfrmng|Small_GTP_bd	IPR003577|IPR013753|IPR001806|IPR005225	MAPK signaling pathway|Focal adhesion|Leukocyte transendothelial migration|Long-term potentiation	4010|4510|4670|4720		Unclustered	0	RAP1B	200833_s_at	200833_s_at	TRUE	RAP1B	P61224|Q502X3|Q5TZR4|Q9BXV4
153	SEPT2	SEPT2	SEPT2	SEPT2	ENSG00000168385	C:contractile ring|C:cytoplasm|C:nucleus|F:GTPase activity|F:protein binding|P:cytokinesis	5826|5737|5634|3924|5515|910	Cell_Div_GTP_bd|Septin2	IPR000038|IPR008113			Cluster 19	Clustered	1125	SEPT2	200015_s_at|200778_s_at	200778_s_at	TRUE	SEPT2	Q15019
154	TMEM66	TMEM66	TMEM66	TMEM66	ENSG00000133872			DUF1183	IPR009567				Unclustered	2,22222E+15	TMEM66	200847_s_at	200847_s_at	TRUE	TMEM66	Q96BY9
155	TXNL2	TXNL2	TXNL2	TXNL2	ENSG00000183937	F:protein binding	5515	Glutaredoxin|Glutredox-rel|Thiored|Thioredoxin_dom|Thioredoxin_fold	IPR002109|IPR004480|IPR006662|IPR013766|IPR012335				Unclustered	0	TXNL2	207506_at|209080_x_at|214205_x_at|216532_x_at	216532_x_at	TRUE	TXNL2	O76003|---
156	MGC2474	MGC2474	MGC2474	MGC2474	ENSG00000169955	C:intracellular|F:nucleic acid binding|P:regulation of transcription, DNA-dependent	5622|3676|6355	KRAB	IPR001909				Unclustered	2,22222E+15	MGC2474	206180_x_at	206180_x_at	TRUE	MGC2474	Q59FB4|Q96NW0|Q9BV97
157	ATPIF1	ATPIF1	ATPIF1	ATPIF1	ENSG00000130770	C:cell surface|C:mitochondrion|F:angiostatin binding|F:ATPase binding|F:ATPase inhibitor activity|F:calmodulin binding|F:protein homodimerization activity|P:angiogenesis|P:generation of precursor metabolites and energy|P:negative regulation of endothelial cell pro...|P:negative regulation of hydrolase activity|P:protein homotetramerization|P:response to pH|F:enzyme inhibitor activity|P:negative regulation of nucleoside metabolism	9986|5739|43532|51117|42030|5516|42803|1525|6091|1937|51346|51289|9268|4857|45978	IATP	IPR007648				Unclustered	0	ATPIF1	218671_s_at	218671_s_at	TRUE	ATPIF1	Q5JXL8|Q6IAQ7|Q9BSL9|Q9UII2
158	PSMB3	PSMB3	PSMB3	PSMB3	ENSG00000108294	C:proteasome complex (sensu Eukaryota)	502	Pept_T1A_subB|Proteasome_A_B	IPR000243|IPR001353	Proteasome	3050		Unclustered	0	PSMB3	201400_at	201400_at	TRUE	PSMB3	P49720
159	GBL	GBL	GBL	GBL	ENSG00000167965			BRICHOS|WD40	IPR007084|IPR001680				Unclustered	0	GBL	220587_s_at	220587_s_at	TRUE	GBL	Q5M800|Q6PL45|Q86Y18|Q8IXU9|Q8WUI5|Q9BVC4|Q9HA66|Q9UJV6
160	ORC6L	ORC6L	ORC6L	ORC6L	ENSG00000091651	F:protein binding	5515	ORC6|DUF741	IPR008721|IPR007994	Cell cycle	4110		Unclustered	16	ORC6L	211454_x_at|219105_x_at	219105_x_at	TRUE	ORC6L	Q9BXE4|Q9Y5N6
161	TAPBP	TAPBP	TAPBP	TAPBP	ENSG00000112493	C:endoplasmic reticulum|C:endoplasmic reticulum membrane|C:Golgi membrane|C:integral to membrane|C:MHC class I peptide loading complex|C:microsome|F:MHC class I protein binding|F:peptide antigen binding|F:peptide antigen-transporting ATPase activity|F:TAP1 binding|F:TAP2 binding|F:unfolded protein binding|P:immune response|P:peptide antigen stabilization|P:protein complex assembly|P:retrograde vesicle-mediated transport, Golg...	5783|5789|139|16021|42824|5792|42288|42605|15433|46978|46979|51082|6955|50823|6461|6890	Ig-like|Ig-like_fold|Ig_C1-set|Ig_MHC|Tapasin	IPR007110|IPR013783|IPR003597|IPR003006|IPR008056	Antigen processing and presentation	4612		Unclustered	2,22222E+15	TAPBP	208829_at|210294_at	210294_at	TRUE	TAPBP	O15533|Q6P1N7
162	VDP	VDP	VDP	VDP	ENSG00000138768	C:Golgi membrane|C:cytoplasm|C:membrane|F:binding|F:protein transporter activity|P:intracellular protein transport	139|5737|16020|5488|8565|6886	ARM-like|Armadillo|Uso1_p115_C|Uso1_p115_head	IPR011989|IPR000225|IPR006955|IPR006953				Unclustered	1125	VDP	201831_s_at|201832_s_at|222316_at	222316_at	TRUE	VDP	O60763|Q6PK63|Q86TB8|Q8N592
163	COX4I1	COX4I1	COX4I1	COX4I1	ENSG00000131143	F:cytochrome-c oxidase activity|P:generation of precursor metabolites and energy|P:electron transport	4129|6091|6118	COX4|Cyt_c_ox_4	IPR004203|IPR013288	Oxidative phosphorylation	190		Unclustered	2,22222E+15	COX4I1	200086_s_at|202698_x_at|213758_at	213758_at	TRUE	COX4I1	P13073|Q6P666|Q86WV2
164	KIDINS220	KIDINS220	KIDINS220	KIDINS220	ENSG00000134313	C:ribulose bisphosphate carboxylase complex (...|F:ribulose-bisphosphate carboxylase activity|P:carbon utilization by fixation of carbon di...	9573|16984|15977	ANK|KAP_NTPase	IPR002110|IPR011646				Unclustered	48	KIDINS220	212162_at|212163_at|214932_at	214932_at	TRUE	KIDINS220	Q4VC08|Q6MZU2|Q7Z322|Q9H889|Q9H9E4|Q9NT37|Q9UF42|Q9ULH0
165	IL2RG	IL2RG	IL2RG	IL2RG	ENSG00000147168	C:external side of plasma membrane|C:integral to plasma membrane|F:interleukin-2 binding|F:protein binding|P:immune response|P:signal transduction|C:integral to membrane|C:membrane|F:hematopoietin/interferon-class (D200-domain...|F:receptor activity	9897|5887|19976|5515|6955|7165|16021|16020|4896|4872	FN_III|FN_III-like|Hempt_rcpt_S_F1	IPR003961|IPR008957|IPR003531	Cytokine-cytokine receptor interaction|Jak-STAT signaling pathway	4060|4630		Unclustered	6,66667E+15	IL2RG	204116_at	204116_at	TRUE	IL2RG	P31785|Q5FC09|Q5FC10|Q5FC11|Q5FC12|Q5FC13
167	RPL39	RPL39	RPL39	RPL39	ENSG00000198918			Ribosomal_L39	IPR000077				Unclustered	4,51389E+15	RPL39	208695_s_at	208695_s_at	TRUE	RPL39	P62891
168	C12orf38	C12orf38	C12orf38	C12orf38	ENSG00000168778			ANK|DUF1619	IPR002110|IPR011677				Unclustered	0	C12orf38	206438_x_at	206438_x_at	TRUE	C12orf38	Q96GX1|Q9H966
169	NBPF12	NBPF12	NBPF12	NBPF12	ENSG00000168614			DUF1220	IPR010630				Unclustered	6,66667E+15	NBPF12	213612_x_at	213612_x_at	TRUE	NBPF12	O95877|Q3BBV0|Q3BBV5|Q3BBV6|Q3BBV9|Q3BBW0|Q3BBW2|Q3BBW3|Q4VC10|Q5U227|Q6P3W6|Q8IU90|Q8IX61|Q8IX62|Q8IX70|Q8IX71|Q8IX72|Q8IX75|Q8IX76|Q8IX77|Q8IX79|Q8IX80|Q8IX81|Q8IX82|Q8IX83|Q8IX85|Q8IX86|Q8N4E8|Q8N660|Q9C0H0|Q9NWN6|Q9P074
170	FAU	FAU	FAU	FAU	ENSG00000149806	C:cytosolic small ribosomal subunit (sensu Eu...|F:structural constituent of ribosome|P:protein biosynthesis	5843|3735|6412	Ribosomal_S30|Ubiquitin	IPR006846|IPR000626	Ribosome	3010	Cluster 11	Clustered	16	FAU	200019_s_at	200019_s_at	TRUE	FAU	P35544|P62861|Q9P1M0
171	RGS19	RGS19	RGS19	RGS19	ENSG00000171700	C:Golgi apparatus|C:membrane fraction|F:protein binding|P:G-protein coupled receptor protein signalin...|P:small GTPase mediated signal transduction|F:signal transducer activity	5794|5624|5515|7186|7264|4871	RGS	IPR000342				Unclustered	0	RGS19	204336_s_at	204336_s_at	TRUE	RGS19	P49795|Q6I9S5
175	CXCR4	CXCR4	CXCR4	CXCR4	ENSG00000121966	F:C-X-C chemokine receptor activity|C:integral to membrane|F:receptor activity|P:G-protein coupled receptor protein signalin...|C:membrane|F:C-C chemokine receptor activity|F:rhodopsin-like receptor activity|P:signal transduction	16494|16021|4872|7186|16020|16493|1584|7165	Chmkine_rcpt|CXC_4_rcpt|GPCR_Rhodpsn	IPR000355|IPR001277|IPR000276	Cytokine-cytokine receptor interaction|Axon guidance|Leukocyte transendothelial migration	4060|4360|4670	Cluster 14	Seed	1125	CXCR4	209201_x_at|211919_s_at|217028_at	217028_at	TRUE	CXCR4	P61073|Q5MIL4|Q9BXA0
176	216412_x_at	216412_x_at		216412_x_at									Unclustered	6,66667E+15	216412_x_at	216412_x_at	216412_x_at	TRUE	216412_x_at	---
177	EIF4G1	EIF4G1	EIF4G1	EIF4G1	ENSG00000114867	C:cytoplasm|C:eukaryotic translation initiation factor 4F...|F:protein binding|F:translation initiation factor activity|P:regulation of translational initiation|F:RNA binding	5737|16281|5515|3743|6446|3723	eIF5C|IF_eIF4G|IF_eIF4G_MA3	IPR003307|IPR003890|IPR003891				Unclustered	0	EIF4G1	208624_s_at|208625_s_at	208625_s_at	TRUE	EIF4G1	O95065|Q04637|Q4LE58|Q8NG21|Q96I65
178	OPHN1	OPHN1	OPHN1	OPHN1	ENSG00000079482	F:Rho GTPase activator activity|P:axon guidance|P:nervous system development|P:signal transduction|P:substrate-bound cell migration, cell extension	5100|7411|7399|7165|6930	PH|RhoGAP	IPR001849|IPR000198				Unclustered	6,66667E+15	OPHN1	206323_x_at	206323_x_at	TRUE	OPHN1	O60890|Q6PCC1
179	MCM3AP	MCM3AP	MCM3AP	MCM3AP	ENSG00000160294	C:nucleus|F:DNA binding|P:DNA replication|P:protein import into nucleus|F:nucleotide binding	5634|3677|6260|6606|166	SAC3/GANP/Nin1/mts3/eIF-3-p25	IPR005062			Cluster 10	Clustered	16	MCM3AP	212269_s_at|214514_at|215580_at|215581_s_at|215582_x_at	215582_x_at	TRUE	MCM3AP	O60318|Q2M3C1|Q6PJP6|Q9BSY5
180	RAB1A	RAB1A	RAB1A	RAB1A	ENSG00000138069	C:membrane|F:GTP binding|F:nucleotide binding|P:protein transport|P:small GTPase mediated signal transduction	16020|5525|166|15031|7264	GTPase_Rab|Ras|Ras_trnsfrmng|Small_GTP_bd|RNA_pol_sigma_54_int	IPR003579|IPR013753|IPR001806|IPR005225|IPR002078				Unclustered	0	RAB1A	207791_s_at|208724_s_at|212677_s_at|213440_at	213440_at	TRUE	RAB1A	P62820|Q5U0I6|Q6FIE7|Q5HYA6|Q76N32
181	NPTN	NPTN	NPTN	NPTN	ENSG00000156642	C:integral to membrane of membrane fraction|C:postsynaptic membrane|C:presynaptic membrane|F:cell adhesion molecule binding|P:homophilic cell adhesion|P:positive regulation of long-term neuronal s...|P:regulation of cell adhesion|C:membrane	299|45211|42734|50839|7156|48170|30155|16020	Basigin|Ig|Ig-like|Ig-like_fold|Ig_I-set|Ig_sub|Ig_sub2	IPR009151|IPR013151|IPR007110|IPR013783|IPR013098|IPR003599|IPR003598				Unclustered	2,22222E+15	NPTN	202228_s_at|216783_at	216783_at	TRUE	NPTN	Q9UFM8|Q9Y499|Q9Y639
182	RPS11	RPS11	RPS11	RPS11	ENSG00000142534	C:cytosolic small ribosomal subunit (sensu Eu...|F:structural constituent of ribosome|P:protein biosynthesis|C:ribosome|F:nucleic acid binding	5843|3735|6412|5840|3676	NA-bd_OB-fold|Ribosomal_S17	IPR012340|IPR000266			Cluster 6	Seed	2,57143E+15	RPS11	200031_s_at|213350_at	213350_at	TRUE	RPS11	P62280|Q498Y6
183	RPS21	RPS21	RPS21	RPS21	ENSG00000171858	C:cytosolic small ribosomal subunit (sensu Eu...|F:ribosome binding|F:structural constituent of ribosome|P:cell proliferation|P:protein biosynthesis|C:intracellular|C:ribosome|P:cell differentiation	5843|43022|3735|8283|6412|5622|5840|30154	Ribosomal_S21E	IPR001931				Unclustered	625	RPS21	200834_s_at|214097_at	214097_at	TRUE	RPS21	P63220|Q13666|Q6FGH5|Q8WVC2|Q9BYK2
184	RPL18	RPL18	RPL18	RPL18	ENSG00000182677	C:cytosolic large ribosomal subunit (sensu Eu...|F:RNA binding|F:structural constituent of ribosome|P:protein biosynthesis	5842|3723|3735|6412	Ribosomal_L18e	IPR000039	Ribosome	3010	Cluster 11	Clustered	16	RPL18	200022_at|214335_at|222297_x_at	222297_x_at	TRUE	RPL18	Q07020|---
185	RPS13	RPS13	RPS13	RPS13	ENSG00000110700	C:cytosolic small ribosomal subunit (sensu Eu...|F:protein binding|F:structural constituent of ribosome|P:protein biosynthesis	5843|5515|3735|6412	Ribosomal_S13_N|Ribosomal_S15	IPR012606|IPR000589				Unclustered	1125	RPS13	200018_at	200018_at	TRUE	RPS13	P62277|Q498Y0
186	TINP1	TINP1	TINP1	TINP1	ENSG00000164346	C:nucleus	5634	Ribosomal_S8E	IPR001047				Unclustered	2,08333E+16	TINP1	201922_at	201922_at	TRUE	TINP1	O95478|Q5J7U2
188	RPL21	RPL21	RPL21	RPL21	ENSG00000184391	C:cytosolic large ribosomal subunit (sensu Eu...|F:RNA binding|F:structural constituent of ribosome|P:protein biosynthesis|C:intracellular|C:ribosome	5842|3723|3735|6412|5622|5840	Ribosomal_L21e	IPR001147	Ribosome	3010	Cluster 1	Clustered	9,00454E+14	RPL21	200012_x_at|216479_at	216479_at	TRUE	RPL21	P46778|Q6IAX2|Q3SX59|Q59GK9
189	217679_x_at	217679_x_at		217679_x_at									Unclustered	39375	217679_x_at	217679_x_at	217679_x_at	TRUE	217679_x_at	---
190	C1orf160	C1orf160	C1orf160	C1orf160	ENSG00000186501	F:protein binding	5515	DUF778	IPR008496				Unclustered	2,22222E+15	C1orf160	221512_at|52078_at	52078_at	TRUE	C1orf160	Q53HD8|Q5FVE9|Q8TDQ4|Q9H0R3
191	RAB6A	RAB6A	RAB6A	RAB6A	ENSG00000175582	C:Golgi apparatus|F:GTPase activity|F:protein binding|C:membrane|F:GTP binding|F:nucleotide binding|P:protein transport|P:small GTPase mediated signal transduction	5794|3924|5515|16020|5525|166|15031|7264	GTPase_Rab|Rab6_like|Ras|Ras_trnsfrmng|Small_GTP_bd	IPR003579|IPR015600|IPR013753|IPR001806|IPR005225				Unclustered	0	RAB6A	201045_s_at|201047_x_at|201048_x_at	201048_x_at	TRUE	RAB6A	P20340|Q53ET8|Q5U0A8|Q6FGX3|Q9UL30
192	GUK1	GUK1	GUK1	GUK1	ENSG00000143774	F:guanylate kinase activity|P:GTP biosynthesis|F:kinase activity	4385|6183|16301	Guanylate_kin|Guanylt/Ca	IPR008144|IPR008145	Purine metabolism	230		Unclustered	0	GUK1	200075_s_at|213621_s_at	213621_s_at	TRUE	GUK1	Q16774|Q658U3|Q6IBG8|Q6ZUH3|Q96IN2
193	HLA-DMA	HLA-DMA	HLA-DMA	HLA-DMA	ENSG00000124546	F:protein binding|P:detection of pest, pathogen or parasite|C:membrane|F:MHC class II receptor activity|P:antigen presentation, exogenous antigen|P:antigen processing, exogenous antigen via M...|P:immune response	5515|9596|16020|45012|19884|19886|6955	Ig|Ig-like|Ig-like_fold|Ig_C1-set|Ig_MHC|MHC_II_a/b_N|MHC_II_a_N	IPR013151|IPR007110|IPR013783|IPR003597|IPR003006|IPR014745|IPR001003	Cell adhesion molecules (CAMs)|Antigen processing and presentation|Type I diabetes mellitus	4514|4612|4940	Cluster 5	Clustered	30625	HLA-DMA	217478_s_at	217478_s_at	TRUE	HLA-DMA	P28067|Q31604|Q6ICR9
195	PDCD10	PDCD10	PDCD10	PDCD10	ENSG00000114209			DUF1241	IPR009652				Unclustered	0	PDCD10	210907_s_at	210907_s_at	TRUE	PDCD10	Q9BUL8
196	RAVER2	RAVER2	RAVER2	RAVER2	ENSG00000162434	F:protein-tyrosine kinase activity|P:intracellular signaling cascade|P:protein amino acid phosphorylation|C:cytoskeleton|F:ATP binding|F:Janus kinase activity|F:nucleotide binding	4713|7242|6468|5856|5524|4718|166	Band_4.1_N|JAK|JAK1|Prot_kinase|SH2|Tyr_pkinase|Tyr_pkinase_AS|a_b_plait_nuc_bd|RRM_RNP1	IPR000299|IPR009127|IPR009128|IPR000719|IPR000980|IPR001245|IPR008266|IPR012677|IPR000504	Jak-STAT signaling pathway|Adipocytokine signaling pathway|Pancreatic cancer	4630|4920|5212		Unclustered	6,66667E+15	RAVER2	201648_at|220680_at	220680_at	TRUE	RAVER2	P23458|Q4LDX3|Q59GQ2|Q6P669|Q6ZRA6|Q8IV82|Q9HCJ3|Q9NVF4
197	ZNHIT1	ZNHIT1	ZNHIT1	ZNHIT1	ENSG00000106400	F:protein binding	5515	Znf_HIT	IPR007529			Cluster 29	Clustered	6,66667E+15	ZNHIT1	201541_s_at	201541_s_at	TRUE	ZNHIT1	O43257|Q6IB12|Q6ZV10
198	DDT	DDT	DDT	DDT	ENSG00000099977	F:dopachrome isomerase activity	4167	Macrophage_inhib_fac|Tautomerase	IPR001398|IPR014347			Cluster 29	Clustered	6,66667E+15	DDT	202929_s_at	202929_s_at	TRUE	DDT	P30046|Q53Y51
199	CAPZA1	CAPZA1	CAPZA1	CAPZA1	ENSG00000116489	C:F-actin capping protein complex|F:actin binding|P:cell motility|P:protein complex assembly|F:binding	8290|3779|6928|6461|5488	F-actin_cap_A|ST7	IPR002189|IPR007311			Cluster 16	Seed	1125	CAPZA1	208374_s_at|216123_x_at|216124_at|217392_at|222300_at	222300_at	TRUE	CAPZA1	P52907|---|Q49AH6|Q5U5K6|Q6N067|Q7Z2Z0|Q7Z3C2|Q8N7P8|Q8TDW1|Q8TDW2|Q8TDW3|Q8TDW4|Q9NXF3
200	HLA-DQA1	HLA-DQA1	HLA-DQA1	HLA-DQA1	ENSG00000196735	C:integral to plasma membrane|F:MHC class II receptor activity|P:immune response|C:membrane|P:antigen presentation, exogenous antigen|P:antigen processing, exogenous antigen via M...	5887|45012|6955|16020|19884|19886	Ig|Ig-like|Ig-like_fold|Ig_C1-set|Ig_MHC|MHC_II_a_N|MHC_II_a/b_N	IPR013151|IPR007110|IPR013783|IPR003597|IPR003006|IPR001003|IPR014745	Cell adhesion molecules (CAMs)|Antigen processing and presentation|Type I diabetes mellitus	4514|4612|4940		Unclustered	16	HLA-DQA1	203290_at|212671_s_at|213831_at	213831_at	TRUE	HLA-DQA1	O19522|O19705|O19706|P01908|P01909|P04225|P04226|P05536|Q29882|Q29885|Q2LIR1|Q30070|Q30071|Q30072|Q30073|Q30085|Q5Y7C3|Q8MH00|Q8MH04|Q8MH05|Q8MH06|Q8MH07|Q8MH08|Q8MH12|Q8MH13|Q8MH14|Q8MH15|Q8MH16|Q8MH17|Q8MH18|Q8MH19|Q8MH20|Q8MH21|Q8MH22|Q8MH23|Q8MH24|Q8MH25|Q8MH29|Q8MH30|Q8MH31|Q8MH35|Q8MH36|Q8MH37|Q8MH38|Q8MH40|Q8MH41|Q8MH42|O19704|O19760|P01907|Q29782|Q29876|Q29995|Q2LIQ8|Q30062|Q30064|Q30065|Q30066|Q30067|Q30068|Q30069|Q30125|Q59F33|Q6DKG8|Q6ICU6|Q7YPT8|Q8MH01|Q8MH02|Q8MH03|Q8MH09|Q8MH10|Q8MH11|Q8MH26|Q8MH27|Q8MH28|Q8MH32|Q8MH33|Q8MH34|Q8MH39|Q8MH43|Q8MH44|Q8MH45
201	215182_x_at	215182_x_at		215182_x_at								Cluster 10	Clustered	16	215182_x_at	215182_x_at	215182_x_at	TRUE	215182_x_at	---
202	PFAAP5	PFAAP5	PFAAP5	PFAAP5	ENSG00000139617							Cluster 12	Clustered	1,55556E+16	PFAAP5	202258_s_at|202259_s_at|214388_at|214753_at|221899_at	221899_at	TRUE	PFAAP5	Q6ZV26|Q92802|Q9Y3H6
203	LYSMD4	LYSMD4	LYSMD4	LYSMD4	ENSG00000068305	C:nucleus|F:transcription factor activity|P:muscle development|F:sequence-specific DNA binding|P:regulation of transcription, DNA-dependent|P:transcription	5634|3700|7517|43565|6355|6350	TF_MADSbox	IPR002100				Unclustered	0	LYSMD4	212535_at	212535_at	TRUE	LYSMD4	Q02078|Q59GX4|Q7Z6C9
204	DEXI	DEXI	DEXI	DEXI	ENSG00000182108								Unclustered	0	DEXI	203733_at	203733_at	TRUE	DEXI	O95424
205	GPAA1	GPAA1	GPAA1	GPAA1	ENSG00000197858	C:GPI-anchor transamidase complex|F:protein binding|F:tubulin binding|P:attachment of GPI anchor to protein|P:protein complex assembly|P:protein retention in ER	42765|5515|15631|16255|6461|6621	Gaa1	IPR007246	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	563		Unclustered	0	GPAA1	201618_x_at|211060_x_at|215690_x_at	215690_x_at	TRUE	GPAA1	O43292
206	ADD3	ADD3	ADD3	ADD3	ENSG00000148700	C:membrane|F:structural constituent of cytoskeleton	16020|5200	Aldolase_II/adducin_N	IPR001303				Unclustered	625	ADD3	201034_at|201752_s_at|201753_s_at|205882_x_at|217380_s_at|222072_at	222072_at	TRUE	ADD3	Q53FL4|Q59EK1|Q5VU09|Q9UEY8|---
207	CUL4B	CUL4B	CUL4B	CUL4B	ENSG00000158290	F:protein binding|P:cell cycle	5515|7049	Cullin|Wing_hlx_DNA_bd	IPR001373|IPR011991				Unclustered	0	CUL4B	202213_s_at|202214_s_at|210257_x_at|215997_s_at	215997_s_at	TRUE	CUL4B	Q13620
208	TTC19	TTC19	TTC19	TTC19	ENSG00000011295	F:binding	5488	TPR-like_helical|TPR_2|TPR_region	IPR011990|IPR013105|IPR013026				Unclustered	2,22222E+15	TTC19	217964_at	217964_at	TRUE	TTC19	Q2M248|Q6DKK2|Q9H6G3
210	RPL36	RPL36	RPL36	RPL36	ENSG00000130255	C:cytosolic large ribosomal subunit (sensu Eu...|F:structural constituent of ribosome|P:protein biosynthesis|C:ribosome	5842|3735|6412|5840	Ribosomal_L36e	IPR000509	Ribosome	3010	Cluster 23	Clustered	10	RPL36	219762_s_at	219762_s_at	TRUE	RPL36	Q6FIG1|Q9Y3U8
211	YIPF3	YIPF3	YIPF3	YIPF3	ENSG00000137207			Yip1	IPR006977				Unclustered	0	YIPF3	216338_s_at	216338_s_at	TRUE	YIPF3	Q6FI85|Q8NI57|Q9GZM5|Q9HAM0|Q9NWE3|Q9Y3U9
212	USP47	USP47	USP47	USP47	ENSG00000170242			Peptidase_C19	IPR001394				Unclustered	625	USP47	221518_s_at	221518_s_at	TRUE	USP47	Q68D97|Q96K76|Q9H3L7
213	HLA-J	HLA-J		HLA-J		F:MHC class I receptor activity|P:cellular defense response|P:detection of pest, pathogen or parasite|C:MHC class I protein complex|P:antigen presentation|F:protein binding|C:integral to membrane|P:antigen presentation, endogenous antigen|P:antigen processing, endogenous antigen via ...	30106|6968|9596|42612|19882|5515|16021|19883|19885	Ig-like|Ig-like_fold|Ig_C1-set|Ig_MHC|MHC_I_alpha_A1A2	IPR007110|IPR013783|IPR003597|IPR003006|IPR001039	Cell adhesion molecules (CAMs)|Antigen processing and presentation|Natural killer cell mediated cytotoxicity|Type I diabetes mellitus	4514|4612|4650|4940	Cluster 5	Clustered	30625	HLA-J	217436_x_at	217436_x_at	TRUE	HLA-J	O02923|O02924|O02925|O02926|O02927|O02928|O02929|O78131|O78132|O78133|O78134|O78135|O78136|P17693|Q29897|Q30182|Q31611|Q6UV35|Q8WLS1|Q8WW48|Q95HM6|Q9MYA2|Q9UM45
214	KPNB1	KPNB1	KPNB1	KPNB1	ENSG00000108424	C:cytoplasm|C:nuclear pore|F:nuclear localization sequence binding|F:protein binding|F:zinc ion binding|P:NLS-bearing substrate import into nucleus|P:protein import into nucleus, translocation|C:nucleus|F:binding|F:protein transporter activity|P:protein import into nucleus, docking	5737|5643|8139|5515|8270|6607|60|5634|5488|8565|59	ARM-like|Armadillo|HEAT|Importin-b_N	IPR011989|IPR000225|IPR000357|IPR001494				Unclustered	0	KPNB1	208974_x_at|208975_s_at|213507_s_at|213573_at|213574_s_at|213803_at|217027_x_at	217027_x_at	TRUE	KPNB1	Q14974|Q53XN2|---
215	ARF1	ARF1	ARF1	ARF1	ENSG00000143761	C:plasma membrane|F:GTPase activity|F:protein binding|F:receptor signaling protein activity	5886|3924|5515|5057	ARF|ARF/SAR|Ras_trnsfrmng|Small_GTP_bd	IPR006688|IPR006689|IPR001806|IPR005225				Unclustered	16	ARF1	200065_s_at|208750_s_at	208750_s_at	TRUE	ARF1	P84077
216	IL16	IL16	IL16	IL16	ENSG00000172349	C:extracellular space|P:immune response|F:protein binding	5615|6955|5515	PDZ	IPR001478				Unclustered	2,22222E+15	IL16	209827_s_at|209828_s_at	209828_s_at	TRUE	IL16	Q14005|Q53HR8|Q68DS9|Q6VVE6|Q6ZMQ7|Q6ZTT5|Q6ZVH3|Q8IUU6|Q9UME6
217	CD48	CD48	CD48	CD48	ENSG00000117091	C:integral to plasma membrane|C:plasma membrane|F:protein binding|P:defense response	5887|5886|5515|6952	Ig-like|Ig-like_fold|Ig_sub|SLAM_related	IPR007110|IPR013783|IPR003599|IPR015631	Natural killer cell mediated cytotoxicity	4650		Unclustered	0	CD48	204118_at	204118_at	TRUE	CD48	P09326|Q5U055|Q6IAZ2|Q8MGR0
220	MSRB2	MSRB2	MSRB2	MSRB2	ENSG00000148450	C:mitochondrion|F:protein-methionine-R-oxide reductase activity|F:transcription factor activity|F:zinc ion binding|P:protein repair	5739|318|3700|8270|30091	MsrB	IPR002579				Unclustered	0	MSRB2	218773_s_at|219451_at	219451_at	TRUE	MSRB2	Q4G1C7|Q9Y3D2
221	TIMM8B	TIMM8B	TIMM8B	TIMM8B	ENSG00000150779	C:mitochondrial inner membrane presequence tr...|F:zinc ion binding|P:protein targeting to mitochondrion|P:sensory perception of sound	5744|8270|6626|7605	Znf_Tim10_DDP	IPR004217				Unclustered	0	TIMM8B	218357_s_at	218357_s_at	TRUE	TIMM8B	Q3KQS9|Q9Y5J9
222	SFRS10	SFRS10	SFRS10	SFRS10	ENSG00000136527	C:nucleus|F:RNA splicing factor activity, transesterifi...|P:nuclear mRNA splicing, via spliceosome|F:nucleotide binding|F:RNA binding|F:nucleic acid binding	5634|31202|398|166|3723|3676	a_b_plait_nuc_bd|RRM_RNP1	IPR012677|IPR000504				Unclustered	625	SFRS10	200892_s_at|200893_at|210180_s_at	210180_s_at	TRUE	SFRS10	P62995|Q59GA1|Q68DZ9|Q8N1H4
223	CBX3	CBX3	CBX3	CBX3	ENSG00000122565	C:nucleus|F:chromatin binding|F:protein binding	5634|3682|5515	Chromo|Chromo_shadow	IPR000953|IPR008251				Unclustered	6,66667E+15	CBX3	200037_s_at|201091_s_at	201091_s_at	TRUE	CBX3	Q13185
224	CHMP2A	CHMP2A	CHMP2A	CHMP2A	ENSG00000130724			Snf7	IPR005024				Unclustered	0	CHMP2A	202121_s_at	202121_s_at	TRUE	CHMP2A	O43633
225	ATP6V0D1	ATP6V0D1	ATP6V0D1	ATP6V0D1	ENSG00000159720	C:hydrogen-translocating V-type ATPase complex|P:proton transport	16471|15992	ATPase_V0/A0_c/d	IPR002843	Oxidative phosphorylation|Cholera - Infection|Epithelial cell signaling in Helicobacter pylori infection	190|5110|5120	Cluster 33	Seed	6,66667E+15	ATP6V0D1	212041_at	212041_at	TRUE	ATP6V0D1	P61421|Q8N1H3
